,S&P 500 return,iShares Global Tech ETF return,iShares Global Healthcare ETF return,FTSE 100 return,ESTX 50 PR.EUR return,Nikkei 225 return,iShares MSCI Emerging Markets ETF return,U.S. Treasury Bond Futures return,ASI Asia Pacific ex-Japan Tracker Fund return,Alphabet Inc. return,Facebook Inc. return,Microsoft Corporation return,Snap Inc. return,Spotify Technology S.A. return,"Netflix, Inc. return",Apple Inc. return,"Datadog, Inc return",MSCI World ESG Leaders return,Lyxor Core FTSE Actuaries UK Gilts 0-5Y return
2017-10-20,0.005116842628527296,0.005504900030141702,-0.002090796256977945,2.661105941781372e-05,0.0008356310617256835,0.0004252551784198477,0.00368843415135256,-0.00875228984327292,0.0,0.003809233535770451,0.0024060380660635428,0.011551799165410825,0.020327868852459074,0.0,-0.004971049941806749,0.001731206806275809,0.0,0.0,-0.0017628332346175668
2017-10-23,-0.003972484245916563,-0.002703561236491181,-0.0018333052927026472,0.00017277288471784225,0.0010485255313263941,0.011138678766086318,-0.007998340784136193,0.0010266940451746365,0.0,-0.019985832584669128,-0.02120237789924284,0.00025399738886355827,-0.03791773778920304,0.0,-0.008704176788129958,-0.0005122726091865148,0.0,0.0,0.00031155203035759804
2017-10-24,0.0016179085343190902,0.0037952126484355198,-0.008658508373878826,0.00026579839191964716,0.000504264199320037,0.005001672103497556,0.0,-0.004307692307692346,0.0,0.0021580525314712773,0.0030945231950831875,0.00038038389238881365,-0.025384101536406245,0.0,0.018444448389647983,0.005955513506349819,0.0,0.0,-0.0009346246201383801
2017-10-25,-0.004663049960716759,-0.00263311635960084,-0.00511675012501156,-0.010536079851192426,-0.005325846393410827,-0.0044737455084713496,-0.0021790534304898523,-0.005150391429748713,0.0,0.002874728566822693,-0.0069848485392634,-0.0029165282357290767,-0.029472241261137788,0.0,-0.011478420335100048,-0.004392180340529905,0.0,0.0,-0.0011434511434510464
2017-10-26,0.0012709462192490584,-0.0008123480615085388,-0.010907244399910754,0.005277124821538415,0.012735764980452036,0.0014815146604105767,-0.006770007759563157,-0.001242493269828171,0.0,-0.0007911181064499395,0.00017584407353421483,0.0016534134098062925,0.016242937853107264,0.0,0.0074315062717345,0.006393314240399572,0.0,0.0,0.00041627640753461037
2017-10-27,0.008073022493030768,0.02608394559652516,0.0012551222307011223,0.0024711146730782563,0.004132307599934881,0.01235844754123483,0.014511809200888237,0.0031100974497200173,0.0,0.04802790788851663,0.0424895961293561,0.06411873090937914,0.0729673384294649,0.0,0.022181168202099144,0.035830090894934497,0.0,0.0,0.0009361801726828212
2017-10-30,-0.003192470480425591,0.0038957525787168823,-0.005819999325589853,-0.0022918314457028854,0.0027243497957378793,0.00014633938847552486,-0.006285156811589476,0.00785448532451416,0.0,-0.002119198011926171,0.01118726076042087,0.0009545960780186213,0.015544041450777257,0.0,-0.005863476200482776,0.02250851643434415,0.0,0.0,0.00025992518498885175
2017-10-31,0.0009444587968627793,0.006248351684628783,-0.0015311376181668113,0.0007078571994487692,0.0032139379327469353,-2.7506772641849864e-06,0.009378340841020849,0.0006152584085314938,0.0,-0.0004620640903449935,0.0010563351602919102,-0.00846344157874368,-0.02168367346938771,0.0,-0.009779714921099747,0.013915527297492014,0.0,0.0,-5.205464948543348e-05
2017-11-01,0.0015921099166993358,0.0035950960355033423,0.0033375015777579176,-0.0006806392458792443,0.006382762779230999,0.018557057598156623,0.0051859868707506696,0.001844640295142419,0.0,0.008714967805000251,0.014439664716646261,0.0,-0.05410691003911339,0.0,0.007992705065157812,-0.0127187941481679,0.0,0.0,-0.0007273483337150166
2017-11-02,0.000189966107745132,0.00026038333293598726,-0.006293272962233698,0.00898768763354707,-0.002325919085827799,0.0053094842920213825,0.001289772664336608,0.004705400981996677,0.0,7.796782057534202e-05,-0.02047523222434633,0.010459322247723168,0.002756719503790528,0.0,0.006666702020202031,0.007310058372925088,0.0,0.0,0.002391702318379041
2017-11-03,0.0030970752937133916,0.0057951431767968575,0.008504450191354263,0.0006750356877465169,0.00031444154863158325,0.0,-0.005152491950181304,0.0012217470983506562,0.0,0.0067279240001059115,0.0,0.0010705682384444248,0.04948453608247405,0.0,0.0034617096917921586,0.026113768038813934,0.0,0.0,-0.000622458473938936
2017-11-06,0.0012712512706076762,0.005308382104500353,-0.0026015612575978064,0.0002512966277745665,-0.0020596033779023415,0.00040953099995877373,0.011221371276762149,0.0036607687614398365,0.0,-0.006372962311579244,0.006986362698260251,0.003921954811404005,-0.028814669286182037,0.0,0.0006000200139999468,0.010145043026020373,0.0,0.0,0.0002075461905748366
2017-11-07,-0.00018910283240303194,0.0009659953128233756,-0.0012592627597289852,-0.006505918605272609,-0.006406241191662887,0.017262904236886367,-0.00640198022089955,0.003039513677811634,0.0,0.007242354835932829,0.0004440361929738401,-0.002367643974034994,0.019554956169925752,0.0,-0.021186258402382085,0.003213581179736913,0.0,0.0,0.0002075550128453063
2017-11-08,0.0014436549093932438,0.005017975396320429,0.002341333009202584,0.0022094870005018308,-0.0010194630926817494,-0.0010366950511538908,0.004725049115189561,-0.0022222222222222365,0.0,0.006309717396792314,-0.00382802773925095,0.003441324675991675,-0.14616402116402116,0.0,0.002807713527018807,0.008180482424731794,0.0,0.0,0.00015563395702611338
2017-11-09,-0.0037618877882731327,-0.009665866854827732,-0.0023358639737758313,-0.006056030893538011,-0.011638734062031975,-0.0019686536065924853,-0.006199261782942944,-0.0030370520348248498,0.0,-0.008260774340778543,-0.0014479561310755118,-0.005558207683957206,-0.041053446940356286,0.0,-0.012930197384135589,-0.00204249427413572,0.0,0.0,-0.000881788520244231
2017-11-10,-0.0008976437135733706,-0.0015512097246174195,-0.0051332984279341964,-0.006827821291922165,-0.005187540484429043,-0.008189837044500159,-0.0043019310077430095,-0.010154346060113784,0.0,-0.0030933653676727957,-0.0046848632791154365,-0.002615814785453252,0.030694668820678395,0.0,-0.009695668170056737,-0.003309898707959391,0.0,0.0,-0.0010382100009452833
2017-11-13,0.0009836343383038404,0.0013593870148222997,-0.0005431058652523024,-0.0023946999865464003,-0.005353721435616854,-0.01324562964017062,-0.0021603646929815312,0.0006155108740253379,0.0,-0.002256603268120494,0.0017370670617533612,0.0007149501736380959,-0.028213166144200552,0.0,0.015935829269121404,-0.004007096953386191,0.0,0.0,0.00010383535475311234
2017-11-14,-0.0023096094136402234,-0.00219799349555605,-0.0019019709473764301,-0.00010792601399223223,-0.00507484554527704,-4.380807058801395e-05,-0.006711309356044803,0.0030756612671725136,0.0,0.00024372410431383607,-0.003915628932916526,0.0014300356348271315,0.013709677419354804,0.0,0.0032294699279324934,-0.01511792447954119,0.0,0.0,0.0004158179388806804
2017-11-15,-0.005525675723668133,-0.00751585007711697,-0.003266928037909511,-0.0056376516714080616,-0.0029974053252734834,-0.015714445912990205,-0.005231199499727168,0.007358953393295176,0.0,-0.0049610399610136025,-0.0006739484207467505,-0.007772421595118928,-0.008750994431185322,0.0,-0.018343528034312717,-0.013190088845771442,0.0,0.0,0.00031155203035759804
2017-11-16,0.008196058301448428,0.016255330787938282,0.010105678821844988,0.0019395876366437026,0.00538115760862512,0.014653810341113349,0.02081523521306483,-0.0028409090909090606,0.0,0.01135264353030263,0.009216066466132045,0.002651074771209627,0.008025682182985605,0.0,0.017645222195638688,0.01194697382947596,0.0,0.0,-0.00041535987201979374
2017-11-17,-0.0026259631197607103,-0.005203416897761937,-0.0014420614304316848,-0.0008392840138959912,-0.004864252626136656,0.0020438189117879535,0.004936427360630269,0.0014245014245013454,0.0,-0.012987867312348689,-0.0032852386722029836,-0.009615229879925358,0.03423566878980888,0.0,-0.011815242489265132,-0.005552323456096686,0.0,0.0,0.00010394805194802181
2017-11-20,0.001275682910981013,0.003357940402097137,-0.0009026836574925756,0.0011922723816855108,0.003932377293433209,-0.0060294778848308805,0.005126174606800538,-0.000812842918106127,0.0,-0.0006967215664841486,-0.001452486033519551,0.0015777446275506701,-0.044649730561970746,0.0,0.004658431749354541,-0.0009989762226599863,0.0,0.0,0.0005193226407997908
2017-11-21,0.0065411390164367145,0.013708354235611564,0.0073177898821741305,0.002950105555179494,0.005028951017307159,0.006950066150489098,0.013387100914938443,0.002847264592231058,0.0,0.015819227519102697,0.017455499120076823,0.014418682670126248,-0.005640612409347323,0.0,0.010973673025028052,0.01859020822006574,0.0,0.0,-0.0003113903183152855
2017-11-22,-0.0007502610505620844,-0.002031631088972974,0.0023318073831752884,0.0010389803681676302,-0.004657355498614235,0.004758549057133132,0.002516374813910982,0.0026363820726018616,0.0,0.0014209620336684825,-0.0054437809004522775,-0.007286061295965096,0.02269043760129663,0.0,0.0004587015330723698,0.010511884576885455,0.0,0.0,0.00020767551891998082
2017-11-23,0.0,0.0,0.0,-0.00024259401536586012,0.002644145863086811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006230010384213891
2017-11-24,0.00205609524528505,0.005025773823816415,0.002684261364109153,-0.0010246584695290384,0.002564314760244324,0.0012298109953157166,-0.0020917952231346293,0.0,0.0,0.004488613628958582,0.010560093176317231,0.0018048789005795651,0.027733755942947802,0.0,-0.0029034585354309472,5.7083099510801816e-05,0.0,0.0,-5.183686445797697e-05
2017-11-27,-0.0003842577408612602,-0.005886764541716771,-0.0004460367528660303,-0.0034684997381894123,-0.004805600337345339,-0.0024326965924204025,-0.014671981315613203,-0.0010113268608413772,0.0,0.01306923457975473,0.0013677645331424682,0.007326705492786578,0.006939090208172738,0.0,-0.0035759744572158025,-0.005029503680741398,0.0,0.0,-0.00015567432930307934
2017-11-28,0.00984851264624087,0.0035655993474601466,0.004731555218300709,0.010401047416582543,0.005462923858659874,-0.0004334105722211268,0.007445354344394195,-0.00040494027130999477,0.0,-0.006450258726022451,-0.0033327924566071143,0.01204233473038352,0.0421133231240427,0.0,0.02117400633928712,-0.005858901519087079,0.0,0.0,-0.0001037471455263006
2017-11-29,-0.000369225815214147,-0.02601344647861059,0.00257697797402745,-0.008993806914392333,0.0017915278172717652,0.0049345281312178635,-0.0158360253394072,-0.006279116872594748,0.0,-0.02458450861088468,-0.03996268545074744,-0.018143345213381123,0.006612784717119791,0.0,-0.05537704281373279,-0.020743277727621634,0.0,0.0,-0.0015571991302190114
2017-11-30,0.008190950524173068,0.004234206144965835,0.005672284675499295,-0.00904835291512418,-0.005565593702842597,0.005653874082438337,-0.010942015412326866,-0.0030574806359560114,0.0,-0.00024469980874941566,0.01170552127832103,0.00995910605322825,0.005839416058394109,0.0,-0.003029455318504959,0.01398412696650042,0.0,0.0,0.00031196714493675337
2017-12-01,-0.002024530643865985,-0.00642196268500328,-0.0007932609478811248,-0.0035759884126117525,-0.011871348683938132,0.004139428853437543,-0.005639848396950531,0.01001840114496022,0.0,-0.011004386384623643,-0.011739401073348033,0.0010693018992407044,0.006531204644412147,0.0,-0.004051577950191065,-0.004655156846668618,0.0,0.0,0.0021307555279723722
2017-12-04,-0.0010521569099137817,-0.016778581472668086,-0.011201309369532453,0.005273611396479749,0.013797089006234442,-0.004902449597832259,0.0019634533126935416,-0.0016194331983805377,0.0,-0.011374313425822735,-0.02073103869568116,-0.03774041772263259,-0.021629416005767732,0.0,-0.014880708145996513,-0.007307711764700353,0.0,0.0,-0.0016076335835901734
2017-12-05,-0.0037393815432908983,-0.000664162460207951,-0.005084248803520985,-0.0015669709769723372,-0.0015798533216121458,-0.0037335931229427466,-0.0006533363130559744,0.0044606650446066265,0.0,0.006478582774612551,0.007931422359996443,0.006290411666592277,0.10095799557848184,0.0,0.0009237883420265547,-0.000942315920808845,0.0,0.0,0.00020777061044197076
2017-12-06,-0.00011410534507194647,0.0035880829765910782,-0.0015239842918290947,0.0027976799727056356,-0.0025206059056673835,-0.019685894193706255,-0.013507495565765693,0.002220427937020597,0.0,0.013162195377911079,0.01868886167113515,0.014584799215788369,-0.022757697456492587,0.0,0.0059171378241138495,-0.003713896311186571,0.0,0.0,0.0007269941458767359
2017-12-07,0.002932357628297133,0.008077389033356974,0.0005386404309521975,-0.003701714071856377,0.0032457075894314347,0.014473989656064612,0.002870762791892467,-0.0076535750251762735,0.0,0.012323542232155038,0.023173923925638107,-0.0035031656082206153,0.006849315068493178,0.0,-0.0005396977786341628,0.001834324018922473,0.0,0.0,-0.0007264660093408981
2017-12-08,0.005506306498390678,0.006239282132253887,0.00897418877135725,0.009998934126023373,0.005127176621024132,0.013914586778573712,0.011671636616260583,0.00020296326364932504,0.0,0.005936382372649263,-0.006328405719598029,0.020244940111189935,0.02517006802721089,0.0,0.018034535929285056,0.00029529310205433923,0.0,0.0,0.00010375986166577533
2017-12-11,0.0032019573826136405,0.007897748246735725,0.004803176644219809,0.008047065187990254,-0.002572774262781241,0.005595981889656709,0.005006438628193166,0.0010146103896104819,0.0,0.00390523775000573,0.00022342458100554907,0.012713573360056962,0.07631048440610466,0.0,-0.012305039175428356,0.019484011148042768,0.0,0.0,0.0010385814227116263
2017-12-12,0.0015489219942514953,-0.003820904478597842,0.004160354241417474,0.006292332729590067,0.005063951358935892,-0.003163232904194846,-0.006714098975486915,-0.002432596797080855,0.0,-0.0005955201366750762,-0.011617437898358118,0.004106828576324606,-0.01787910097898271,0.0,-0.0026313231520174174,-0.005617881868084651,0.0,0.0,-0.0001037970743853478
2017-12-13,-0.0004729568033579046,0.0018203809311452268,0.0025564387055696525,-0.0005199592089695226,-0.005166191479637594,-0.004727490846466398,0.011992797081204376,0.00670595407437502,0.0,0.00012494714218336256,0.007572309827044599,-0.0026877409575289946,0.0018832391713747842,0.0,0.011468287545755462,0.003319899079900601,0.0,0.0,-0.012658176626798912
2017-12-14,-0.004070859267722771,-0.001233013933938265,-0.007297986844287618,-0.0064563332221702074,-0.00712780875270469,-0.0027955399172687745,-0.007326074995211318,0.002624142107388039,0.0,0.008206762498055298,0.0005047448036217261,-0.007732663652354255,0.0050125939849623435,0.0,0.0090492760084675,-0.00029035781891373347,0.0,0.0,0.0006305695670449918
2017-12-15,0.00897434357723248,0.007861277204784134,0.008414415031393618,0.005706153172056805,0.0012119773341208173,-0.006223042235445009,0.002170681605516256,0.0010066438494060748,0.0,0.01433533494348005,0.010034161163933852,0.0255047271724671,-0.018079861715719403,0.0,0.0029541939539374784,0.010161832618091227,0.0,0.0,0.00020998738657884708
2017-12-18,0.005362807031737971,0.008895567522555936,0.0034255796559463647,0.006194417188602586,0.013731071666802208,0.015454503487106752,0.011262784292242367,-0.007039420756234871,0.0,0.012168949828477826,0.0035520813900797865,-0.005411730497975942,0.022222222222222365,0.0,0.0015779665889430472,0.014082538457178106,0.0,0.0,-5.2446451070831124e-05
2017-12-19,-0.003230269308986733,-0.005366913139252638,-0.0013130972435487775,0.0009420323736235581,-0.007535823369902772,-0.001474538068086395,-0.005283500034054089,-0.011342920802106526,0.0,-0.005997327097721827,-0.007244839892081245,-0.006367180511202553,-0.02049689440993796,0.0,-0.017855235982094708,-0.01065637167418676,0.0,0.0,-0.0005776237424464092
2017-12-20,-0.0008278932913695636,0.0006423714668017944,-0.005697115476565928,-0.0025052561278993135,-0.008254677054839066,0.00103728804442893,0.0013116060906974703,-0.01290719114935468,0.0,-0.005351835012329387,-0.009024544844982163,-0.0036118624745301586,-0.017121116043119833,0.0,0.009624654911246866,-0.0010884587620413333,0.0,0.0,-0.0007354486622952461
2017-12-21,0.0019856556872259734,-0.002097340874960052,0.001782297135809463,0.010471456301236692,0.005103268686788898,-0.001119229713327785,0.006548620257986748,0.004151100041511091,0.0,-0.001239444162385861,-0.0024734498986646036,-0.0002338320395375293,-0.008387096774193581,0.0,-0.0010592733427873258,0.0037854152249512385,0.0,0.0,0.0006309010950953375
2017-12-22,-0.0004581664731576618,0.000517234637918973,-0.003540400077666095,-0.001486034324039931,-0.004870122454692427,0.001603253621162759,0.008458063661312742,-0.0012401818933444053,0.0,-0.0033000291299604134,-0.001408847586511941,0.00011721971058764602,-0.014313597918022003,0.0,0.006998234731158792,0.0,0.0,0.0,0.00010502259115274803
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0015901979661887555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-26,-0.0010584152238849454,-0.007562432773937422,0.0012434439692601273,0.0,0.0,-0.0020266738232282977,-0.0008602238483663704,0.004139072847682224,0.0,-0.003188323035072993,-0.006828397406801301,-0.0012866867647564062,-0.009240924092409286,0.0,-0.01147734535666678,-0.025370012304489098,0.0,0.0,0.0
2017-12-27,0.0007909408692410302,0.0018237176493560714,0.0015081243765320274,0.003687752615128881,-0.0009061687844452715,0.0008090567531624515,0.002582847215093942,0.008656224237427956,0.0,-0.0069742747220156165,0.009261832795561364,0.0036299505423482703,-0.011325782811459018,0.0,-0.008095387944593857,0.00017602457939625005,0.0,0.0,0.0008930448042154815
2017-12-28,0.0018339987718802853,0.0026003150840223643,0.0012401046084582479,0.00028864893562441374,-0.007284119793745325,-0.005553197050313097,0.006869971677079034,-0.0014303228442991145,0.0,-0.0011721127970693024,0.0016890159241362834,0.00011684675057965777,0.0006738544474393926,0.0,0.034740130081074794,0.0028134706124274267,0.0,0.0,-0.0004722616108885358
2017-12-29,-0.005183153291804743,-0.0036310716776851715,-0.004512114574687698,0.008513807584299204,-0.0057742076205901105,-0.000835719466399043,0.004690925083037145,0.0018416206261511192,0.0,-0.0016600749662247782,-0.008205884759508453,-0.0020997616479825343,-0.016161616161616155,0.0,-0.00389185809120951,-0.0108137625998872,0.0,0.0,0.00020998738657884708
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02,0.008303361788570607,0.013991811653517816,0.010753610437297167,-0.005163988137955822,0.0,0.0,0.01888776045200924,-0.008169934640522847,0.0,0.017775206014330136,0.028108301049766915,0.004792796982656,0.0232717316906228,0.0,0.047457801978513015,0.017904726543237937,0.0,0.0,-0.0015749685006298808
2018-01-03,0.006398818767817449,0.010654111042528447,0.008792940636671354,0.0030072828160310205,0.0016894947618950606,0.0,0.009581502688819743,0.0037067545304778626,0.0,0.01641312676056339,0.017914232365938032,0.0046540749289349925,0.024080267558528545,0.0,0.019794080973996264,-0.00017432192413335823,0.0,0.0,0.0009464191818278067
2018-01-04,0.004028635843774442,0.006540939655188538,0.0013071754841535999,0.0032328875497875664,0.01680969205976668,0.03256721268820684,0.004951411464557687,0.0,0.0,0.0036213547339691843,-0.0018411003610883103,0.008801678508323585,-0.04702808621815813,0.0,0.002828588107848029,0.00464505656299985,0.0,0.0,-0.00042020384640706343
2018-01-05,0.007033767403822333,0.010725458398294752,0.010358914349269499,0.0036773208280225234,0.0108577484449901,0.008857155426182706,0.00862261359618155,-0.003282724661469061,0.0,0.014571019560286835,0.013671154845427802,0.012397906442322526,-0.006168608636052064,0.0,0.021203131323174196,0.011385379077078595,0.0,0.0,-0.0002102165230185582
2018-01-08,0.0016623440799481415,0.0025591684446510943,-0.004049349269813041,-0.0035861570519535313,0.002444837271573297,0.0,0.0,-0.00061753808151499,0.0,0.004273120025278132,0.007653160043248786,0.001020380703346202,-0.030344827586206824,0.0,0.009809981194105033,-0.0037141898259437367,0.0,0.0,-0.00010518292682948349
2018-01-09,0.001302931550569042,-0.003735653042709397,0.007785290000885459,0.00448255700643152,0.0017752674824729198,0.005712149514059073,-0.00162841490188248,-0.009886714727085466,0.0,-0.0006142438038561071,-0.0021776290746634563,-0.0006797427859197569,0.002844950213371167,0.0,-0.012921504179370213,-0.00011456562560585581,0.0,0.0,-0.0007359899451155894
2018-01-10,-0.0011122269759360481,-0.0055621602603354026,-0.003519285327891364,0.0022636140214720157,-0.003599366960137851,-0.002590819299871816,-0.006320090943183532,-0.0010401497815685223,0.0,-0.003299427771957464,-0.0001596795699068121,-0.004533962995263874,0.03900709219858167,0.0,0.015336133154996157,-0.00022970928688370584,0.0,0.0,-0.00010511364189347283
2018-01-11,0.007033646798365822,0.0037078763973201756,0.0031872592035668834,0.0018584115635282838,-0.004041765868404434,-0.0032692483480583068,0.006155017091496129,0.002498958767180426,0.0,0.0026392242402919486,-0.0003726149994167649,0.002960562113756504,-0.0034129692832765013,0.0,0.022209678671001543,0.005680078196369509,0.0,0.0,-0.0006840471070165277
2018-01-12,0.006749602755413919,0.006636970343589121,0.008243241089496145,0.002022465341328994,0.004831420725268432,-0.002387530540142402,0.00958394708011756,0.0004154549231407678,0.0,0.015142186208441544,-0.04473562774169193,0.01725705750731077,-0.03356164383561644,0.0,0.018366741429600042,0.010326565657975628,0.0,0.0,-0.0008950666034854837
2018-01-15,0.0,0.0,0.0,-0.001221299447241475,-0.00022145982442156598,0.002581424277009692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003161888701517235
2018-01-16,-0.0035244874939864834,-0.0011195343230420152,0.0005109385311945491,-0.001699063705383308,0.002824055205943976,0.009990760207006621,-0.0038373121492039086,0.0020764119601328623,0.0,-0.0004455295524607994,-0.0054635447807198645,-0.01395086434192161,-0.04323175053153783,0.0,0.0013560683696800524,-0.005082157059846604,0.0,0.0,0.00031614160783899337
2018-01-17,0.009415051661626705,0.016563993565733348,0.006724579372400674,-0.0039324901539968815,-0.002548303559216314,-0.0034849433547501363,0.01317916283475773,-0.0033153750518026825,0.0,0.009110656387189442,-0.004428460140301849,0.020260285767096153,0.001481481481481417,0.0,-0.018191662610895554,0.016516223828179966,0.0,0.0,-0.00042137137026698746
2018-01-18,-0.0016163899808150362,0.0015925640626719417,-0.0009301584982637223,-0.003158399864022887,0.00225031220687133,-0.004397905496824395,0.00120060368427799,-0.0058212058212058215,0.0,-0.0019346110697117114,0.01238737007700319,-0.00044386929089124116,0.03624260355029585,0.0,0.01301150344827584,0.0008931047739213493,0.0,0.0,-0.00010532139093766268
2018-01-19,0.004385235280832678,0.0026296578349538358,0.005247260450695901,0.00386960199974018,0.00777709379255076,0.0018806847520158598,0.008195048560724505,-0.0029276453366792188,0.0,0.0068331023761132315,0.00828692978386636,-0.0011098221739074265,0.0021413276231263545,0.0,0.000590046742703576,-0.0044624491468399086,0.0,0.0,0.00031605014669344733
2018-01-22,0.008066726543333624,0.007136887145974269,0.00538807286850318,-0.0019920193755424975,0.004442216975264701,0.00034734164858463146,0.005749389606189759,-0.002097315436241587,0.0,0.01608781359207545,0.02250539002447871,0.017888861081620133,0.0092592592592593,0.0,0.03229608443222087,-0.008181226333247693,0.0,0.0,-5.262326446608956e-05
2018-01-23,0.002174365440882342,0.008539901152398999,-0.0006699661001016155,0.0021256063468271247,0.0019125441834011436,0.012924758432212968,0.004730998086700744,0.003572929802438063,0.0,0.012251071782721112,0.021470632288683067,0.00316568982748322,0.0056457304163726185,0.0,0.09978904473337691,0.00022586616804565196,0.0,0.0,-0.00036875098772592985
2018-01-24,-0.0005599757903008706,-0.008767801161937205,0.00620079578005317,-0.01143328917321862,-0.007916059922084995,-0.007601142051759435,0.008436410452259846,-0.005026178010471227,0.0,-0.004897545357597899,-0.014787446059019382,-0.0008704744546846888,0.013333333333333197,0.0,0.043988954044998474,-0.015928390772727896,0.0,0.0,-0.0007377740303541325
2018-01-25,0.0006026209239333724,-0.0040591800057069305,0.006578977168848921,-0.0036109712109629877,-0.0035875047633789903,-0.011331672191389197,-0.0005836321680077194,0.006314460113660214,0.0,0.005265241747966387,0.004985221040173293,0.0055543709723822055,-0.05055401662049852,0.0,0.03214705084487046,-0.017851244748308237,0.0,0.0,0.0
2018-01-26,0.011841196442722746,0.01508607281308727,0.01811853432754651,0.006525932439475524,0.004754627347617335,-0.0015889389517133035,0.013821279111849716,-0.004392386530014614,0.0,0.004673710897723504,0.013441455375324374,0.018737105031414236,-0.010940919037199182,0.0,0.01816831213192538,0.002337779145008545,0.0,0.0,-0.0006327918995886472
2018-01-29,-0.006731974371398386,-0.008209940756862544,-0.0035754164386812004,0.0007827278064054255,-0.0011980756496885459,-0.00010752487350307316,-0.015169010640742941,-0.004201680672268893,0.0,-0.0002211270304788293,-0.02115791578947368,-0.0014885465613494464,-0.006637168141592875,0.0,0.03638015215483992,-0.02069836902218747,0.0,0.0,-0.0003166754450303344
2018-01-30,-0.010898815391439554,-0.01123863994546237,-0.018838700964985855,-0.01088444241673725,-0.009961471356752183,-0.014277552535419846,-0.013647939237356188,-0.005063291139240533,0.0,-0.010114169554622743,0.006129686119575872,-0.012563796335413935,-0.015590200445434355,0.0,-0.02034508619902442,-0.005894344820902564,0.0,0.0,0.0003167757601352239
2018-01-31,0.0004889853896290486,0.005805408649951271,-0.011220942423850189,-0.007169201634159128,0.0007042459277744051,-0.008315382260679738,0.00869741724601969,0.002968617472434376,0.0,0.005370846459864742,-0.0012291364159132678,0.024476897868866088,0.019607843137254832,0.0,-0.0304878061902929,0.0027550075893021386,0.0,0.0,-0.0009499735646453233
2018-02-01,-0.0006480885618234122,-0.0010936636460002758,-0.0030263541082135026,-0.005734336232085191,-0.008849369447973099,0.016790001672514876,-0.013521479502478728,-0.008456659619450302,0.0,-0.0019146196496936385,0.03317457880664865,-0.00789384675351279,0.029585798816567976,0.0,-0.019348802190845893,0.00209033526621627,0.0,0.0,-0.00026405029917853096
2018-02-02,-0.021208547694941626,-0.03016839941170324,-0.014924053395965253,-0.006274698362560116,-0.015114558966490055,-0.009008732550024545,-0.025625717721678765,-0.012153518123667384,0.0,-0.04778618595660111,-0.01455278397747739,-0.026310371913476627,-0.015086206896551713,0.0,0.008903255508647678,-0.04339023676112763,0.0,0.0,-0.00015850372483749986
2018-02-05,-0.04097922501640716,-0.039009118763508877,-0.0438243857986349,-0.01456322425601142,-0.012633117048216236,-0.025454831392717647,-0.0350663738523338,0.006259443125404607,0.0,-0.050454153960878156,-0.04740384721149804,-0.04118517236037644,0.010211524434719177,0.0,-0.04924652561315357,-0.02498441159852638,0.0,0.0,0.00026426759670261646
2018-02-06,0.017440920907613622,0.026887611988425375,0.011368865818869978,-0.02639401472392644,-0.024103374904903996,-0.047254918434028736,0.03253751903908597,0.002359502359502441,0.0,0.023489226983356648,0.022343612003299373,0.037840949347522024,0.015162454873646203,0.0,0.0450719980545895,0.041792018062146274,0.0,0.0,0.0010036979764542764
2018-02-07,-0.005001588613270491,-0.014426389411020701,-0.0015931847181425152,0.019323942349363854,0.017555671229172676,0.0016255676299576916,-0.03151219053944543,-0.009629788144660867,0.0,-0.029631705266667474,-0.02768336870847088,-0.018832790722943304,0.4758179231863442,0.0,-0.004365508789833106,-0.02140725054559578,0.0,0.0,-0.00042215537259859826
2018-02-08,-0.0375364197188327,-0.040108358822097734,-0.030585242936246426,-0.014932509336399225,-0.022353314079216147,0.01134146673132963,-0.03465032021579528,-0.0036732929991356578,0.0,-0.04487968297574452,-0.047729999634310016,-0.051333804105117564,-0.06554221686746986,0.0,-0.054656758804481065,-0.027516445633862796,0.0,0.0,-0.0016368003359663597
2018-02-09,0.014936090275087244,0.022101400860943476,0.010790922098099731,-0.010919476602103462,-0.015192626730098469,-0.023217006938541007,0.015977272529763775,0.00043374539145513147,0.0,0.0362049767112993,0.026401672381376917,0.0372897488723507,-0.03042805726807929,0.0,-0.002519012334610049,0.012231337403086684,0.0,0.0,0.0003701940874716314
2018-02-12,0.013914584687517051,0.018994309369665174,0.011852232088678694,0.011942388637182777,0.012705994343657157,0.0,0.01572608307719392,0.001734229351831873,0.0,0.013644425219518252,0.0017034978041934323,0.01077359789181731,-0.009042553672476306,0.0,0.03399210713114975,0.04027843854870339,0.0,0.0,-0.0002643793613872347
